Recall@10,MAP@10,MIUF@10,Siren@10,PopInt@10,RecallNoPop@10,model,K
0.13635451214292907,0.05460697813010777,4.129464054783349,0.00026825338712097783,0.42595225008669135,0.054528741316751124,cosine,25
0.14015871605910632,0.05651246659416786,3.9758386911192436,0.0002523201474622782,0.4467749583055173,0.05364883027388746,cosine,50
0.14382086737603542,0.057655377442427325,3.8971284209134818,0.0002460023195484797,0.4612565667335824,0.054476753337635894,cosine,100
0.145177705666574,0.057882326348249406,3.860774741005241,0.00024268849356390634,0.46616955677644445,0.05525312731089154,cosine,200
0.13805716383030417,0.05594297748906883,4.046993461809965,0.0002595504658159872,0.4357161897258189,0.05426909586442405,tf_idf,25
0.14285515820399458,0.05815137952597773,3.8865012892344764,0.00024281419247141486,0.4589634291618407,0.053736907755958026,tf_idf,50
0.1461236056521011,0.05919326284835635,3.8085490291173336,0.0002348416560607658,0.4742541582432409,0.05419628041851563,tf_idf,100
0.14711464686404988,0.059320113104671404,3.7766998600563295,0.00023244145832019907,0.4786618606944284,0.05484190918980655,tf_idf,200
