Recall@10,MAP@10,MIUF@10,Siren@10,PopInt@10,RecallNoPop@10,model,loss,max_sampled,no_components,epochs,with_feature
0.13102764464480582,0.05827733244064082,4.280908570951975,0.00017124931995052658,0.3128909702113874,0.061748315377861906,lightfm,warp,22,175,6,device
0.12996428767428841,0.0577233006766025,4.257511370236632,0.00016204517848358876,0.3162756135749461,0.06149358233438437,lightfm,warp,22,175,6,account_type
0.12736100812006315,0.055985446711308035,4.441638045010232,0.00019897307192286856,0.30470428770747315,0.05980042181615693,lightfm,warp,22,175,6,year
0.12738175682285025,0.055403698253617226,4.4231311863212355,0.00020038548266414203,0.3033539539602117,0.05979269841149852,lightfm,warp,22,175,6,rating
0.12460870638900577,0.055116484846531616,4.5233678545453815,0.00018002113763477046,0.29722886054223624,0.058503890582789174,lightfm,warp,22,175,6,genres
0.1269103584638135,0.05488345753777395,4.395034032979897,0.0002037340131658454,0.30478300034383493,0.06013538269074191,lightfm,warp,22,175,6,time
0.12820854098087692,0.05640227463583832,4.430268713616869,0.00019198383172511834,0.3058676434232324,0.060042707499595144,lightfm,warp,22,175,6,MPPA
0.1314358365741664,0.05812324054981623,4.249661276511859,0.00018707325443878545,0.3076121086745872,0.06367125725721504,lightfm,warp,22,175,6,lifetime
0.13259001972087123,0.060287825176413595,4.081591344894469,0.00013553650407787217,0.3346707851088195,0.060417296542262966,lightfm,warp,25,125,6,device
0.13535191988511536,0.0621413274800321,4.060125668921215,0.00013773978945086178,0.34076263167316917,0.06264159360134708,lightfm,warp,25,125,6,account_type
0.12892161348365713,0.05714299949534192,4.3643195919663365,0.00018312604270293533,0.3025921179382405,0.06093913465468714,lightfm,warp,25,125,6,year
0.1282857910171654,0.056430340361298195,4.347457153726344,0.0001881375309459167,0.304998110328405,0.06044070340326422,lightfm,warp,25,125,6,rating
0.12478351740809615,0.05546037909897079,4.435520496298881,0.00016931296033383304,0.2977588210722537,0.05886151807632742,lightfm,warp,25,125,6,genres
0.12679321821557718,0.05532788270636277,4.337290859675107,0.00019181822810763718,0.30223521154376226,0.0596659543171573,lightfm,warp,25,125,6,time
0.12777591278338385,0.056647141928911786,4.330199358279413,0.0001751608273682688,0.3080468752220009,0.06061030316414093,lightfm,warp,25,125,6,MPPA
0.134345178215917,0.060430465535164124,4.080819947172395,0.0001584761858103824,0.32811149346571444,0.0635895278429544,lightfm,warp,25,125,6,lifetime
0.12969452042830065,0.05777940557335591,4.2019168677826455,0.00015656041956718493,0.31953067945770686,0.060254004211242135,lightfm,warp,25,150,6,device
0.13371017672498248,0.06081202676003564,4.162369661202997,0.00015456642591684706,0.3268279375868468,0.06199246386917206,lightfm,warp,25,150,6,account_type
0.12767143162159747,0.056463222767320465,4.429040973428761,0.00019542443276689448,0.2987778229278259,0.060880490068637744,lightfm,warp,25,150,6,year
0.128481771460309,0.0565324972897814,4.405340673839398,0.00019914350693080388,0.301292649035415,0.06049678029898344,lightfm,warp,25,150,6,rating
0.12449082689311301,0.05531806157808321,4.492477764928972,0.00017563474908012115,0.29767897179132347,0.05843822365808397,lightfm,warp,25,150,6,genres
0.1270528958914097,0.054865627405280365,4.39060459719197,0.0002024118226448962,0.3007740549510818,0.06078931449632038,lightfm,warp,25,150,6,time
0.12794695852031335,0.05649940555874529,4.387307002922789,0.00018965122956082447,0.30447667463265066,0.06028385885980505,lightfm,warp,25,150,6,MPPA
0.13102580397527896,0.0582776832111794,4.218829364710886,0.00017499477830344075,0.3104469002281814,0.06304902817136919,lightfm,warp,25,150,6,lifetime
0.1278054728767796,0.057256057759927,4.332567634592868,0.00017474234671850723,0.29994998763899033,0.06033399991697324,lightfm,warp,25,175,6,device
0.13054992124988862,0.058316014591276055,4.239359556296568,0.00016169855191738977,0.32188467035886714,0.06059087872709849,lightfm,warp,25,175,6,account_type
0.12696043965276044,0.05595222095703716,4.505318621872913,0.0002050661748543273,0.295898702236064,0.0607023685882507,lightfm,warp,25,175,6,year
0.12646135239097464,0.054968638052598495,4.466202670258836,0.00020687218972430078,0.296594044550784,0.06045051556651793,lightfm,warp,25,175,6,rating
0.12380180393609451,0.05500396394988326,4.5577161769713035,0.00018742090896040024,0.29230264298278263,0.0579932451834274,lightfm,warp,25,175,6,genres
0.12692894600661847,0.055369666522168196,4.450205795391858,0.0002162636589331731,0.2958941556577905,0.060991692185693856,lightfm,warp,25,175,6,time
0.12707698698290623,0.05581112523227097,4.46563027324688,0.00020028347522171668,0.29992583394191175,0.06022528312607555,lightfm,warp,25,175,6,MPPA
0.13077159864573634,0.05843520670896621,4.311671868175592,0.00019364315735726076,0.3022869288716244,0.06253286735599922,lightfm,warp,25,175,6,lifetime
0.13280257435455436,0.06035417484150822,4.108240225402689,0.00014174998058851825,0.33920571277560085,0.059100988307747966,lightfm,warp,27,125,6,device
0.13381609874641465,0.060605845686611606,4.063192951053579,0.0001382045280943332,0.34581160684601014,0.05947898367927794,lightfm,warp,27,125,6,account_type
0.12811907494916738,0.05629749239746793,4.377285128053871,0.00018774015764735905,0.30219201905016296,0.06094655044124435,lightfm,warp,27,125,6,year
0.1271160582241427,0.05559808741851605,4.363451488075142,0.00019023983683189667,0.3025009022116262,0.06028076151381818,lightfm,warp,27,125,6,rating
0.12411220873652895,0.055087564130485614,4.444183010830402,0.0001720092188590473,0.2954184699059143,0.058212772581796066,lightfm,warp,27,125,6,genres
0.12725526473933946,0.05570728151736184,4.354687183450495,0.00019294260574141087,0.3007908204584656,0.06043591664580923,lightfm,warp,27,125,6,time
0.12763226262473515,0.05651046165775636,4.344884018478293,0.00017533088545921836,0.3068880660845153,0.06016930785856569,lightfm,warp,27,125,6,MPPA
0.13323715919243873,0.06011718572438577,4.149331590827278,0.00016597717647928535,0.3151989270075274,0.06425424468569833,lightfm,warp,27,125,6,lifetime
0.13203172404224808,0.05997389787701405,4.220556443634707,0.0001572130684606599,0.31528303870558916,0.06183744401143313,lightfm,warp,27,150,6,device
0.13125023567698704,0.05955596783700197,4.237996290285218,0.00016153257138292273,0.3182908843947227,0.06119836232963252,lightfm,warp,27,150,6,account_type
0.12701539792117456,0.05576878287624516,4.4530457801363905,0.00019542213699979928,0.29959592285593317,0.0600805385927577,lightfm,warp,27,150,6,year
0.1263804681720289,0.05509266743516808,4.44354468339288,0.00020584252104950047,0.2968287616541589,0.060124672629249455,lightfm,warp,27,150,6,rating
0.1235157116543674,0.055035044411462855,4.529866306796975,0.00017942824721613255,0.29335347088627023,0.058086680622370844,lightfm,warp,27,150,6,genres
0.12660175631123077,0.05495373270568542,4.433134346673787,0.0002063795249587009,0.29648719996135414,0.059874420151415544,lightfm,warp,27,150,6,time
0.12689951875085564,0.055866433305663744,4.44250316058367,0.00018955514999463013,0.3013781815391872,0.059488526107928714,lightfm,warp,27,150,6,MPPA
0.13207210941339736,0.05907746944579661,4.247294942626887,0.00018022518678480158,0.3071190890930429,0.0634768700137783,lightfm,warp,27,150,6,lifetime
0.12787224714612583,0.05693037713694005,4.363376195766797,0.0001805722245331669,0.3051296769371976,0.06007026411954362,lightfm,warp,27,175,6,device
0.1288783662358123,0.057579704990630205,4.292437859051632,0.00016961562467341748,0.31241869439321646,0.06059051454676018,lightfm,warp,27,175,6,account_type
0.12663537690360108,0.05603996130890555,4.511170311912345,0.00020738712685724252,0.29450574431748755,0.06091342535920861,lightfm,warp,27,175,6,year
0.1256807425126597,0.05443922330938119,4.4927271439726395,0.00021140855697411148,0.2933708047159383,0.06018482827056467,lightfm,warp,27,175,6,rating
0.12342484252278592,0.054442709137926815,4.580916013247286,0.00019052910348589554,0.2908102286644711,0.058198567315948906,lightfm,warp,27,175,6,genres
0.1262627204863078,0.05475331207103548,4.488065369686248,0.00021627277347119306,0.29338558109532753,0.06012119316351215,lightfm,warp,27,175,6,time
0.12625632740762255,0.05521801206056559,4.4939199786183615,0.00019911825349275633,0.2976448724542714,0.05986795788612696,lightfm,warp,27,175,6,MPPA
0.1300954801191892,0.05768076815918338,4.335527099727961,0.0001975710435312944,0.2980571902714591,0.06337717190627014,lightfm,warp,27,175,6,lifetime
0.1311440839310609,0.05924529076927301,4.223225022192188,0.00015958490425665577,0.3185713514419757,0.0610261145603237,lightfm,warp,22,125,7,device
0.13274673399177328,0.05993816774160658,4.146962777349579,0.0001494375109002037,0.3285488174634071,0.06090777449927543,lightfm,warp,22,125,7,account_type
0.1268127687887375,0.05658860811895576,4.424774504717386,0.0001893948574801305,0.2966235973095623,0.06048624395858603,lightfm,warp,22,125,7,year
0.12595251361060938,0.05494998054221932,4.415740825725402,0.00019557307512001545,0.2947211384631998,0.06013558218956137,lightfm,warp,22,125,7,rating
0.12400135885927115,0.05517847173156155,4.5017159915398945,0.000173888047237638,0.2955460582587174,0.057969881128362225,lightfm,warp,22,125,7,genres
0.12658875555680604,0.05532854753937868,4.410275162028527,0.00020078761882279272,0.29206309513999196,0.06106837773767351,lightfm,warp,22,125,7,time
0.12666494964946326,0.055736318806861807,4.401631136878424,0.00018206584375228657,0.303402829676653,0.05929473387057991,lightfm,warp,22,125,7,MPPA
0.13233112460993196,0.058991665950520855,4.200547650219802,0.00017479819896276422,0.3145908221634324,0.06350622760838927,lightfm,warp,22,125,7,lifetime
0.12939228861438407,0.05737822477410325,4.304084881914673,0.00017144812652793734,0.3114718694677378,0.060797337158286814,lightfm,warp,22,150,7,device
0.13083122448866139,0.05862956946504538,4.281756467427734,0.00016855073139303674,0.3170036344210074,0.06083509573107107,lightfm,warp,22,150,7,account_type
0.1263468900669536,0.055762923574479636,4.517483033271955,0.000205414206292928,0.2929601918656031,0.05971174827414202,lightfm,warp,22,150,7,year
0.12670410644428404,0.055336207328818734,4.474274405544862,0.00020660214583657693,0.29388740967227694,0.06053530836533042,lightfm,warp,22,150,7,rating
0.12397599520753254,0.05470373275515316,4.572272751602074,0.00018364300148152805,0.2900682839224467,0.05828730634901566,lightfm,warp,22,150,7,genres
0.1257525254204327,0.054672253800119815,4.46564560450849,0.00020951615958403257,0.29305339672021213,0.059986391244303904,lightfm,warp,22,150,7,time
0.1262930171012451,0.055771237046315494,4.473935166035321,0.00019099802248139113,0.29825809219892413,0.05921187522239539,lightfm,warp,22,150,7,MPPA
0.13040655440534296,0.057684800912021446,4.312532392179304,0.00019274928159288422,0.3067272308780863,0.06288226897926079,lightfm,warp,22,150,7,lifetime
0.1266965572840956,0.05622562304576354,4.408647560693409,0.00018756235562561072,0.29642269538209726,0.06046014115655147,lightfm,warp,22,175,7,device
0.1286552555603722,0.05692894834446091,4.373525944396427,0.0001768751828803357,0.30560394188336315,0.0597987812421812,lightfm,warp,22,175,7,account_type
0.12575919132636063,0.054875141951008184,4.56518924543374,0.00021011806174514879,0.2916840241764301,0.059839576001592225,lightfm,warp,22,175,7,year
0.12549106930472306,0.054628274805727614,4.521440327882792,0.00021140338293185203,0.2934964039407466,0.05995382382744034,lightfm,warp,22,175,7,rating
0.12315676181050536,0.054809806982902824,4.613046498699392,0.0001944353683310174,0.2914103769965873,0.05776096322215904,lightfm,warp,22,175,7,genres
0.1250413723650228,0.05412831047204937,4.509233099173504,0.00021659054875538923,0.2924711505400483,0.05913410500690797,lightfm,warp,22,175,7,time
0.12563495331893015,0.05486170100009395,4.531486448354925,0.00020087718800468725,0.2962541878248318,0.059045366521779365,lightfm,warp,22,175,7,MPPA
0.12944385675453535,0.057303225084452854,4.408808425161972,0.00021010151166295474,0.29615245813595975,0.06214302722120806,lightfm,warp,22,175,7,lifetime
0.1299369899983884,0.0585060686192151,4.204297741895318,0.00015198749136975326,0.3181314699940042,0.06021634771075849,lightfm,warp,25,125,7,device
0.13090192103421777,0.059453859498086896,4.203802594093248,0.00015615420585205164,0.31473034528420374,0.06094971254539403,lightfm,warp,25,125,7,account_type
0.12663559319361153,0.055731363359500484,4.481887143210517,0.0001954565392410472,0.2907829491948294,0.06042419414265039,lightfm,warp,25,125,7,year
0.1254861609695322,0.05492281944990204,4.45328254490392,0.00020520416073630478,0.29043087353976693,0.06038989950484484,lightfm,warp,25,125,7,rating
0.12298304094200908,0.05421098991657603,4.541792617123668,0.0001742436512811347,0.2897750296237991,0.057852347115732665,lightfm,warp,25,125,7,genres
0.12570359332013178,0.05457817836414561,4.450330412649979,0.00020577889060926404,0.29088098478885405,0.06016326230163389,lightfm,warp,25,125,7,time
0.12564486365303149,0.055466971472185246,4.451007093089613,0.00018875670275801792,0.2979170988284036,0.059207712913363054,lightfm,warp,25,125,7,MPPA
0.13235379359698082,0.059234505077678676,4.210314423352632,0.00017781257542397996,0.31270569714673796,0.0632528503144809,lightfm,warp,25,125,7,lifetime
0.12833853546647134,0.05698846319982747,4.323978078195933,0.00017639858848440227,0.3055704108685954,0.06066109651393957,lightfm,warp,25,150,7,device
0.12882816204049313,0.05756472538429696,4.32506980646173,0.00017455005052539638,0.3054121331124453,0.06109672534712332,lightfm,warp,25,150,7,account_type
0.12541820270158185,0.05517719114074591,4.550848393791208,0.0002078537500856429,0.2875537419759997,0.060397677998002275,lightfm,warp,25,150,7,year
0.12476022235412912,0.054287753417297795,4.519759119607458,0.00021321666202009688,0.28638640800425114,0.06009706451929285,lightfm,warp,25,150,7,rating
0.12230112748169035,0.05417738543149691,4.614126320246839,0.00018785700191295202,0.2856680486370211,0.05766649589606381,lightfm,warp,25,150,7,genres
0.12460410606902096,0.053940159361356314,4.518216886760234,0.00021882073229509148,0.28750088800356904,0.060036520407628816,lightfm,warp,25,150,7,time
0.1261528358596035,0.05560707070583947,4.528290162000347,0.000201420668033007,0.29286585036642576,0.05978291066955875,lightfm,warp,25,150,7,MPPA
0.12921096219478118,0.05763661444862473,4.330832454988005,0.00019258031998771152,0.2969978375337087,0.06235036238866816,lightfm,warp,25,150,7,lifetime
0.1257564189028926,0.05551292255762258,4.436250678441402,0.00018944728320633485,0.2842674183676079,0.061365909324580824,lightfm,warp,25,175,7,device
0.12792204112406066,0.056395519451415695,4.405806580318421,0.00018757198414133842,0.2981486901592155,0.0608424484652909,lightfm,warp,25,175,7,account_type
0.12392759764841396,0.05459141875701742,4.6173695122779295,0.00021839865380137468,0.2861542483511551,0.0593741847679409,lightfm,warp,25,175,7,year
0.12485604605002515,0.05420157921524021,4.569355966642857,0.0002267767988265576,0.28734602018112426,0.05968778966764459,lightfm,warp,25,175,7,rating
0.12176119773795165,0.05379005525164308,4.688225303830792,0.0002005411836444512,0.28501476217133215,0.056818497573334,lightfm,warp,25,175,7,genres
0.12421116783863512,0.05376931609929234,4.573678272559137,0.00022782778044364493,0.2843984166541162,0.05997316780047797,lightfm,warp,25,175,7,time
0.12460240050883055,0.05448699230006605,4.599070115808433,0.00020592787561419024,0.2878461437912211,0.05929847296290585,lightfm,warp,25,175,7,MPPA
0.1287255520872039,0.05693708442616396,4.422664275685004,0.00021143350202553417,0.2903459093582788,0.06329208113807477,lightfm,warp,25,175,7,lifetime
0.12881720665205054,0.05750363171425971,4.251590678808409,0.00016474291041156553,0.3094264775668987,0.06071165450131759,lightfm,warp,27,125,7,device
0.13267328281006968,0.060452164621212355,4.200493488212802,0.0001594485973685241,0.32454015623179594,0.0606708455647707,lightfm,warp,27,125,7,account_type
0.1266658837897427,0.05590817048723945,4.49066643635987,0.00019552887303713728,0.29223870672581015,0.06010796677954647,lightfm,warp,27,125,7,year
0.12464056909525693,0.05467259833742728,4.477715717439005,0.0002043050423993078,0.2860286491263465,0.059846517513879566,lightfm,warp,27,125,7,rating
0.12281629036992238,0.05460349013116015,4.5747696031559215,0.00018217076373505653,0.28778703827366425,0.05747655488333904,lightfm,warp,27,125,7,genres
0.12373463737802455,0.05352366761357362,4.469704645424753,0.00020832092155693166,0.2881601418532421,0.05914614038743873,lightfm,warp,27,125,7,time
0.1252618052111445,0.055215151105191936,4.481018777746057,0.00019757323650284797,0.29047918093392394,0.05982792306564976,lightfm,warp,27,125,7,MPPA
0.13123102668418957,0.05823642039142383,4.273753102560166,0.00018917340161839213,0.30093119606266333,0.06396579131905686,lightfm,warp,27,125,7,lifetime
0.12838886368082497,0.05767528273274578,4.384121845056629,0.00018468634196335814,0.2905769323668066,0.062240779542926804,lightfm,warp,27,150,7,device
0.13140920619850066,0.05948624938467169,4.3466850414500025,0.00018019294324992684,0.3007493329317189,0.06252550111460448,lightfm,warp,27,150,7,account_type
0.12612666744830953,0.05583287450821688,4.575326849629495,0.00020914907670505965,0.288988471582465,0.06004251397430096,lightfm,warp,27,150,7,year
0.12403762053319563,0.05389074614176241,4.554946193730851,0.00021581601861478405,0.2838232745025049,0.05928362424775543,lightfm,warp,27,150,7,rating
0.12150906362531604,0.053634817010464006,4.651331506142584,0.00019510028415912047,0.28322880939323064,0.05758380000366381,lightfm,warp,27,150,7,genres
0.12426325531731708,0.05352526677204666,4.542417818867717,0.0002199376058543299,0.2839704699741129,0.059917975794496724,lightfm,warp,27,150,7,time
0.12376377533063491,0.054372697300969164,4.57073064935613,0.00020589833902857695,0.28730453265437755,0.05870423930538395,lightfm,warp,27,150,7,MPPA
0.12979552450454257,0.05804663032124177,4.346269345763038,0.00019879479018859278,0.2977468863042854,0.06322307785933474,lightfm,warp,27,150,7,lifetime
0.1254083798372756,0.05591149363097877,4.494115872805738,0.00020100486006732632,0.2822964766859991,0.060597126124741954,lightfm,warp,27,175,7,device
0.12469461368657425,0.05524138378725164,4.462172325156048,0.0001906119909575874,0.2860837763879141,0.06051279031614874,lightfm,warp,27,175,7,account_type
0.12474673019316175,0.054568828739526544,4.650352589144241,0.000220781591515861,0.2853779201109365,0.059619977810753316,lightfm,warp,27,175,7,year
0.12386109873458817,0.05391965899297482,4.60778874874738,0.00022757737050436243,0.28523299792846524,0.05902390954419105,lightfm,warp,27,175,7,rating
0.12149377958633688,0.053557258502608694,4.706819405857187,0.00020177603222023993,0.28362407754189256,0.05708795535469943,lightfm,warp,27,175,7,genres
0.12282068078003411,0.053261058219570494,4.601622577714456,0.00022856235738375705,0.2826093381034517,0.059182761136811715,lightfm,warp,27,175,7,time
0.12367040593348771,0.05421167544848456,4.621524684899924,0.0002102819521036037,0.28588656855529637,0.058030728136248766,lightfm,warp,27,175,7,MPPA
0.1268317864263948,0.055799225296520046,4.477094812178766,0.0002210936102497289,0.2838070773174051,0.06296463684504193,lightfm,warp,27,175,7,lifetime
